timestamp,section_counter,main,description,feels_like,temp,clouds,wind_speed,recent_buses,most_recent
Wed Jan  1 08:33:01 2020,6,Rain,moderate rain,274.02,276.86,90,2.1,['632560617'],1577867504.40753
Wed Jan  1 09:01:36 2020,2,Drizzle,drizzle rain,274.1,276.93,90,2.1,['761220171'],1577869290.29495
Wed Jan  1 09:09:36 2020,2,Rain,light rain,274.18,277,90,2.1,['-1385144574'],1577869690.47519
Wed Jan  1 09:09:59 2020,2,Rain,light rain,274.18,277,90,2.1,['-1385144574'],1577869690.47519
Wed Jan  1 09:17:43 2020,2,Rain,light rain,274.25,277.06,90,2.1,[],
Wed Jan  1 09:17:58 2020,2,Rain,light rain,274.25,277.06,90,2.1,[],
Wed Jan  1 09:23:26 2020,2,Rain,light rain,274.29,277.09,90,2.1,[],
Wed Jan  1 09:51:18 2020,2,Rain,light rain,274.4,277.48,90,2.6,['1089032562'],1577872221.21277
Wed Jan  1 10:11:15 2020,4,Mist,mist,274.48,277.54,90,2.6,"['-1793356034', '737376253', '-418594306']",1577873419.37795
Wed Jan  1 10:25:51 2020,3,Mist,mist,275.09,277.76,90,2.1,['-2056618605'],1577874275.78515
Wed Jan  1 10:27:32 2020,2,Mist,mist,275.09,277.76,90,2.1,[],
Wed Jan  1 10:28:43 2020,2,Mist,mist,275.09,277.76,90,2.1,[],
Wed Jan  1 10:34:42 2020,3,Mist,mist,275.35,277.98,90,2.1,"['1942573162', '-417932618']",1577874894.91155
Wed Jan  1 10:44:14 2020,1,Mist,mist,275.44,278.05,90,2.1,"['-2013810669', '-1612214554', '1586509122']",1577875457.88265
Wed Jan  1 10:44:35 2020,2,Mist,mist,275.44,278.05,90,2.1,"['-2013810669', '-1612214554', '1586509122']",1577875470.21805
Wed Jan  1 10:44:49 2020,2,Mist,mist,275.44,278.05,90,2.1,"['-2013810669', '-1612214554', '1586509122']",1577875470.21805
Wed Jan  1 10:45:36 2020,1,Mist,mist,275.44,278.05,90,2.1,"['-2013810669', '-1612214554', '1586509122']",1577875470.21805
Wed Jan  1 10:46:12 2020,1,Mist,mist,275.44,278.05,90,2.1,"['-2013810669', '1586509122', '-303214387', '1487704903']",1577875549.36463
Wed Jan  1 10:46:19 2020,1,Mist,mist,275.44,278.05,90,2.1,"['-2013810669', '-303214387', '1487704903']",1577875549.36463
Wed Jan  1 10:46:27 2020,1,Mist,mist,275.44,278.05,90,2.1,"['-2013810669', '-303214387', '1487704903']",1577875549.36463
Wed Jan  1 10:46:37 2020,1,Mist,mist,275.44,278.05,90,2.1,"['-303214387', '1487704903']",1577875549.36463
Wed Jan  1 10:48:33 2020,3,Mist,mist,275.44,278.05,90,2.1,['-2013810669'],1577875618.37816
Wed Jan  1 10:49:16 2020,2,Mist,mist,275.41,278.03,90,2.1,['588311592'],1577875729.87916
Wed Jan  1 10:50:07 2020,1,Mist,mist,275.41,278.03,90,2.1,['588311592'],1577875729.87916
Wed Jan  1 10:51:08 2020,1,Mist,mist,275.41,278.03,90,2.1,[],
Wed Jan  1 10:51:23 2020,2,Mist,mist,275.41,278.03,90,2.1,[],
Wed Jan  1 10:52:14 2020,1,Mist,mist,275.41,278.03,90,2.1,[],
Wed Jan  1 10:53:00 2020,1,Mist,mist,275.41,278.03,90,2.1,['543116660'],1577875950.37385
Wed Jan  1 10:54:16 2020,1,Mist,mist,275.41,278.03,90,2.1,"['543116660', '-40066144', '-1659823775']",1577876055.12028
Wed Jan  1 10:54:26 2020,0,Mist,mist,275.54,278.14,90,2.1,"['543116660', '-40066144', '-1659823775']",1577876055.12028
Wed Jan  1 10:56:38 2020,0,Mist,mist,275.54,278.14,90,2.1,[],
Wed Jan  1 10:57:08 2020,1,Mist,mist,275.54,278.14,90,2.1,[],
Wed Jan  1 10:59:41 2020,1,Mist,mist,275.58,278.17,90,2.1,"['1392880078', '-418659853', '-2058828322']",1577876349.70314
Wed Jan  1 11:00:35 2020,4,Mist,mist,275.58,278.17,90,2.1,"['1392880078', '-2058828322', '-662586601', '-712605391']",1577876425.46596
Wed Jan  1 11:00:53 2020,1,Mist,mist,275.58,278.17,90,2.1,"['1392880078', '-2058828322', '-662586601', '-712605391']",1577876425.46596
Wed Jan  1 11:01:34 2020,1,Mist,mist,275.58,278.17,90,2.1,"['-662586601', '-712605391']",1577876425.46596
Wed Jan  1 11:01:53 2020,1,Mist,mist,275.58,278.17,90,2.1,"['-662586601', '-712605391']",1577876425.46596
Wed Jan  1 11:02:20 2020,1,Mist,mist,275.58,278.17,90,2.1,"['-662586601', '-712605391']",1577876425.46596
Wed Jan  1 11:03:21 2020,2,Mist,mist,275.58,278.17,90,2.1,['-1612708731'],1577876604.32581
Wed Jan  1 11:04:56 2020,1,Mist,mist,275.35,278.27,90,2.6,"['-1612708731', '-449960770']",1577876698.20032
Wed Jan  1 11:05:15 2020,2,Mist,mist,275.35,278.27,90,2.6,"['-1612708731', '-449960770']",1577876698.20032
Wed Jan  1 11:05:40 2020,2,Mist,mist,275.35,278.27,90,2.6,['-449960770'],1577876698.20032
Wed Jan  1 11:07:23 2020,2,Mist,mist,275.35,278.27,90,2.6,['761220171'],1577876776.99156
Wed Jan  1 11:08:09 2020,1,Mist,mist,275.35,278.27,90,2.6,['761220171'],1577876776.99156
Wed Jan  1 11:11:30 2020,1,Mist,mist,275.51,278.4,90,2.6,['-1646658931'],1577877093.95891
Wed Jan  1 11:12:26 2020,1,Mist,mist,275.51,278.4,90,2.6,['-1646658931'],1577877093.95891
Wed Jan  1 11:56:47 2020,3,Mist,mist,275.88,278.59,90,2.1,"['-2061960430', '-442086374']",1577879803.61572
Wed Jan  1 11:59:33 2020,1,Mist,mist,275.88,278.59,90,2.1,"['1835521675', '-1646724467']",1577879977.66638
Wed Jan  1 12:04:21 2020,2,Mist,mist,275.55,278.61,90,2.6,['2062812949'],1577880149.81724
Wed Jan  1 12:05:04 2020,1,Mist,mist,275.55,278.61,90,2.6,['-40197216'],1577880274.6451
Wed Jan  1 12:05:10 2020,2,Mist,mist,275.55,278.61,90,2.6,['-40197216'],1577880274.6451
Wed Jan  1 12:05:21 2020,0,Mist,mist,275.55,278.61,90,2.6,['-40197216'],1577880274.6451
Wed Jan  1 12:05:27 2020,1,Mist,mist,275.55,278.61,90,2.6,['-40197216'],1577880274.6451
Wed Jan  1 12:07:50 2020,1,Mist,mist,275.55,278.61,90,2.6,"['-1610801216', '-418856461', '1437176440']",1577880461.61965
Wed Jan  1 12:08:45 2020,1,Mist,mist,275.55,278.61,90,2.6,"['1737556', '-418856461', '1437176440']",1577880516.95516
Wed Jan  1 12:09:04 2020,1,Mist,mist,275.55,278.61,90,2.6,"['1737556', '-418856461', '1437176440']",1577880516.41787
Wed Jan  1 12:10:17 2020,1,Mist,mist,275.55,278.61,90,2.6,['1737556'],1577880516.41787
Wed Jan  1 12:10:52 2020,1,Mist,mist,275.55,278.61,90,2.6,['1089032562'],1577880625.206123
Wed Jan  1 12:11:26 2020,1,Mist,mist,275.55,278.61,90,2.6,['1089032562'],1577880625.206123
Wed Jan  1 12:12:17 2020,2,Mist,mist,275.55,278.61,90,2.6,['1089032562'],1577880625.206123
Wed Jan  1 12:12:35 2020,1,Mist,mist,275.55,278.61,90,2.6,[],
Wed Jan  1 12:13:21 2020,1,Mist,mist,275.55,278.61,90,2.6,[],
Wed Jan  1 12:14:58 2020,1,Mist,mist,275.55,278.61,90,2.6,[],
Wed Jan  1 12:17:21 2020,1,Mist,mist,275.55,278.61,90,2.6,"['361826488', '632560617', '-449895234']",1577880995.16718
Wed Jan  1 12:17:41 2020,1,Mist,mist,275.55,278.61,90,2.6,"['361826488', '632560617', '-449895234']",1577880995.16718
Wed Jan  1 12:17:49 2020,29,Mist,mist,275.55,278.61,90,2.6,"['361826488', '632560617', '-449895234']",1577880995.16718
Wed Jan  1 12:18:58 2020,1,Mist,mist,275.55,278.61,90,2.6,"['-449895234', '416197631']",1577881112.831912
Wed Jan  1 12:19:16 2020,1,Mist,mist,275.55,278.61,90,2.6,"['-449895234', '416197631']",1577881112.831912
Wed Jan  1 12:19:31 2020,1,Mist,mist,275.55,278.61,90,2.6,"['-449895234', '416197631']",1577881112.831912
Wed Jan  1 12:23:02 2020,1,Mist,mist,275.55,278.61,90,2.6,"['1541812763', '-418594306']",1577881321.69493
Wed Jan  1 12:23:17 2020,1,Mist,mist,275.55,278.61,90,2.6,"['1541812763', '-418594306']",1577881321.69493
Wed Jan  1 12:23:55 2020,1,Mist,mist,275.55,278.61,90,2.6,"['1541812763', '-418594306']",1577881321.69493
Wed Jan  1 12:24:29 2020,2,Mist,mist,275.55,278.61,90,2.6,[],
Wed Jan  1 12:26:54 2020,1,Mist,mist,275.55,278.61,90,2.6,[],
Wed Jan  1 12:27:28 2020,2,Mist,mist,275.55,278.61,90,2.6,[],
Wed Jan  1 12:32:24 2020,2,Clouds,overcast clouds,276.21,278.67,90,1.5,[],
Wed Jan  1 12:32:43 2020,1,Clouds,overcast clouds,276.21,278.67,90,1.5,[],
Wed Jan  1 12:33:05 2020,2,Clouds,overcast clouds,276.21,278.67,90,1.5,[],
Wed Jan  1 12:33:16 2020,1,Clouds,overcast clouds,276.21,278.67,90,1.5,[],
Wed Jan  1 12:33:30 2020,4,Clouds,overcast clouds,276.21,278.67,90,1.5,['683661092'],1577882019.02108
Wed Jan  1 12:34:04 2020,1,Clouds,overcast clouds,276.21,278.67,90,1.5,"['683661092', '-2014072804']",1577882006.955762
Wed Jan  1 12:35:26 2020,2,Clouds,overcast clouds,276.21,278.67,90,1.5,"['506815028', '-2014072804']",1577882117.15582
Wed Jan  1 12:37:47 2020,0,Clouds,overcast clouds,276.34,278.78,90,1.5,"['737376253', '-37872659', '33741094']",1577882261.16264
Wed Jan  1 12:38:25 2020,0,Clouds,overcast clouds,276.34,278.78,90,1.5,"['737376253', '-37872659', '33741094']",1577882261.16264
Wed Jan  1 12:40:16 2020,1,Clouds,overcast clouds,276.34,278.78,90,1.5,['1564657114'],1577882317.34968
Wed Jan  1 12:42:19 2020,1,Clouds,overcast clouds,276.34,278.78,90,1.5,[],
Wed Jan  1 12:45:22 2020,1,Clouds,overcast clouds,276.36,278.79,90,1.5,"['16390428', '40871213', '-16486865']",1577882669.11759
Wed Jan  1 12:46:10 2020,1,Clouds,overcast clouds,276.36,278.79,90,1.5,['40871213'],1577882669.11759
Wed Jan  1 12:46:25 2020,3,Clouds,overcast clouds,276.36,278.79,90,1.5,['40871213'],1577882669.11759
Wed Jan  1 12:47:14 2020,1,Clouds,overcast clouds,276.36,278.79,90,1.5,['941592385'],1577882824.92233
Wed Jan  1 12:47:37 2020,1,Clouds,overcast clouds,276.36,278.79,90,1.5,['941592385'],1577882824.92233
Wed Jan  1 12:49:27 2020,1,Clouds,overcast clouds,276.36,278.79,90,1.5,['-43483091'],1577882954.0583
Wed Jan  1 12:50:16 2020,1,Clouds,overcast clouds,276.36,278.79,90,1.5,['-43483091'],1577882954.0583
Wed Jan  1 13:21:28 2020,1,Clouds,overcast clouds,276.4,278.83,90,1.5,['588311592'],588311592
Wed Jan  1 13:21:50 2020,1,Clouds,overcast clouds,276.4,278.83,90,1.5,['588311592'],588311592
Wed Jan  1 13:22:05 2020,0,Clouds,overcast clouds,276.4,278.83,90,1.5,['588311592'],588311592
Wed Jan  1 13:22:47 2020,1,Clouds,overcast clouds,276.4,278.83,90,1.5,['588311592'],588311592
Wed Jan  1 13:23:08 2020,1,Clouds,overcast clouds,276.4,278.83,90,1.5,['588311592'],588311592
Wed Jan  1 13:23:57 2020,1,Clouds,overcast clouds,276.4,278.83,90,1.5,['588311592'],588311592
Wed Jan  1 13:27:06 2020,1,Clouds,overcast clouds,276.4,278.83,90,1.5,[],
Wed Jan  1 13:58:25 2020,2,Clouds,overcast clouds,276.49,278.9,90,1.5,"['-2014138340', '-2056553069']",-2056553069
Wed Jan  1 13:59:52 2020,1,Clouds,overcast clouds,276.49,278.9,90,1.5,"['-2014138340', '-2056553069', '-442086374']",-2014138340
Wed Jan  1 14:01:19 2020,1,Clouds,overcast clouds,276.47,278.89,90,1.5,[],
Wed Jan  1 14:02:03 2020,1,Clouds,overcast clouds,276.47,278.89,90,1.5,"['1835521675', '1975014712']",1975014712
Wed Jan  1 14:03:08 2020,2,Clouds,overcast clouds,276.47,278.89,90,1.5,"['-418295595', '1835521675', '1975014712']",1975014712
Wed Jan  1 14:03:27 2020,1,Clouds,overcast clouds,276.47,278.89,90,1.5,"['-418295595', '1835521675', '1975014712']",1975014712
Wed Jan  1 14:04:04 2020,1,Clouds,overcast clouds,276.47,278.89,90,1.5,"['-418295595', '1975014712', '188714585']",188714585
Wed Jan  1 14:04:26 2020,1,Clouds,overcast clouds,276.47,278.89,90,1.5,"['-418295595', '1975014712', '188714585']",188714585
Wed Jan  1 14:05:28 2020,2,Clouds,overcast clouds,276.47,278.89,90,1.5,"['188714585', '15969270']",15969270
Wed Jan  1 14:05:42 2020,1,Clouds,overcast clouds,276.47,278.89,90,1.5,"['188714585', '15969270']",15969270
Wed Jan  1 14:06:53 2020,2,Clouds,overcast clouds,276.47,278.89,90,1.5,['15969270'],15969270
Wed Jan  1 14:07:08 2020,1,Clouds,overcast clouds,276.47,278.89,90,1.5,"['542788980', '15969270']",542788980
Wed Jan  1 14:09:23 2020,1,Clouds,overcast clouds,276.47,278.89,90,1.5,"['991906815', '-1646724467']",991906815
Wed Jan  1 14:09:33 2020,1,Clouds,overcast clouds,276.47,278.89,90,1.5,['991906815'],991906815
Wed Jan  1 14:10:06 2020,1,Clouds,overcast clouds,276.47,278.89,90,1.5,['991906815'],991906815
Wed Jan  1 14:10:41 2020,1,Clouds,overcast clouds,276.47,278.89,90,1.5,['991906815'],991906815
Wed Jan  1 14:11:01 2020,1,Clouds,overcast clouds,276.47,278.89,90,1.5,['991906815'],991906815
Wed Jan  1 14:11:33 2020,1,Clouds,overcast clouds,276.47,278.89,90,1.5,[],
Wed Jan  1 14:11:56 2020,1,Clouds,overcast clouds,276.54,278.95,90,1.5,[],
Wed Jan  1 14:13:44 2020,1,Clouds,overcast clouds,276.54,278.95,90,1.5,[],
Wed Jan  1 14:14:04 2020,2,Clouds,overcast clouds,276.54,278.95,90,1.5,[],
Wed Jan  1 14:14:39 2020,2,Clouds,overcast clouds,276.54,278.95,90,1.5,[],
Wed Jan  1 14:15:06 2020,1,Clouds,overcast clouds,276.54,278.95,90,1.5,['1724103687'],1724103687
Wed Jan  1 14:15:37 2020,1,Clouds,overcast clouds,276.54,278.95,90,1.5,['1724103687'],1724103687
Wed Jan  1 14:16:23 2020,1,Clouds,overcast clouds,276.54,278.95,90,1.5,['1724103687'],1724103687
Wed Jan  1 14:16:39 2020,1,Clouds,overcast clouds,276.54,278.95,90,1.5,['1724103687'],1724103687
Wed Jan  1 14:16:49 2020,3,Clouds,overcast clouds,276.54,278.95,90,1.5,['1724103687'],1724103687
Wed Jan  1 14:20:11 2020,1,Clouds,overcast clouds,276.59,278.99,90,1.5,"['632560617', '-1385144574', '361826488']",632560617
Wed Jan  1 14:20:24 2020,1,Clouds,overcast clouds,276.59,278.99,90,1.5,"['632560617', '-1385144574', '361826488']",632560617
Wed Jan  1 14:21:44 2020,1,Clouds,overcast clouds,276.59,278.99,90,1.5,['-2056487533'],-2056487533
Wed Jan  1 14:22:19 2020,1,Clouds,overcast clouds,276.59,278.99,90,1.5,"['-2056487533', '-418856461', '-1610801216']",-1610801216
Wed Jan  1 14:22:31 2020,0,Clouds,overcast clouds,276.59,278.99,90,1.5,"['-2056487533', '-418856461', '-1610801216']",-1610801216
Wed Jan  1 14:24:49 2020,1,Clouds,overcast clouds,276.59,278.99,90,1.5,['-1610801216'],-1610801216
Wed Jan  1 14:26:20 2020,2,Clouds,overcast clouds,276.49,278.9,90,1.5,"['644279153', '-1610801216', '2014103343']",2014103343
Wed Jan  1 14:27:42 2020,1,Clouds,overcast clouds,276.49,278.9,90,1.5,[],
Wed Jan  1 14:28:55 2020,2,Clouds,overcast clouds,276.49,278.9,90,1.5,[],
Wed Jan  1 14:29:05 2020,1,Clouds,overcast clouds,276.49,278.9,90,1.5,[],
Wed Jan  1 14:29:25 2020,1,Clouds,overcast clouds,276.49,278.9,90,1.5,[],
Wed Jan  1 14:29:36 2020,1,Clouds,overcast clouds,276.49,278.9,90,1.5,[],
Wed Jan  1 14:30:29 2020,1,Clouds,overcast clouds,276.49,278.9,90,1.5,[],
Wed Jan  1 14:32:21 2020,1,Haze,haze,276.56,278.96,90,1.5,[],
Wed Jan  1 14:32:38 2020,0,Haze,haze,276.56,278.96,90,1.5,[],
Wed Jan  1 14:34:00 2020,1,Haze,haze,276.56,278.96,90,1.5,"['-135696169', '-418594306']",-418594306
Wed Jan  1 14:34:45 2020,1,Haze,haze,276.56,278.96,90,1.5,"['-135696169', '-418594306']",-418594306
Wed Jan  1 14:35:15 2020,1,Haze,haze,276.56,278.96,90,1.5,['-418594306'],-418594306
Wed Jan  1 14:35:37 2020,3,Haze,haze,276.56,278.96,90,1.5,"['-418594306', '-2061960430']",-2061960430
Wed Jan  1 14:36:00 2020,1,Haze,haze,276.56,278.96,90,1.5,['-2061960430'],-2061960430
Wed Jan  1 14:36:13 2020,1,Haze,haze,276.56,278.96,90,1.5,['-2061960430'],-2061960430
Wed Jan  1 14:36:22 2020,2,Haze,haze,276.56,278.96,90,1.5,['-2061960430'],-2061960430
Wed Jan  1 14:36:45 2020,1,Haze,haze,276.56,278.96,90,1.5,"['-2061960430', '-437794990']",-437794990
Wed Jan  1 14:36:55 2020,1,Haze,haze,276.56,278.96,90,1.5,"['-2061960430', '-437794990']",-437794990
Wed Jan  1 14:38:03 2020,1,Haze,haze,276.56,278.96,90,1.5,['-437794990'],-437794990
Wed Jan  1 14:38:14 2020,1,Haze,haze,276.56,278.96,90,1.5,['-437794990'],-437794990
Wed Jan  1 14:38:36 2020,1,Haze,haze,276.56,278.96,90,1.5,['-437794990'],-437794990
Wed Jan  1 14:38:50 2020,1,Haze,haze,276.56,278.96,90,1.5,['-437794990'],-437794990
Wed Jan  1 14:39:20 2020,1,Haze,haze,276.56,278.96,90,1.5,"['-437794990', '1564657114']",1564657114
Wed Jan  1 14:40:03 2020,1,Haze,haze,276.56,278.96,90,1.5,"['-437794990', '1564657114']",1564657114
Wed Jan  1 14:41:01 2020,2,Haze,haze,276.56,278.96,90,1.5,['1564657114'],1564657114
Wed Jan  1 14:41:33 2020,1,Haze,haze,276.56,278.96,90,1.5,['-37872659'],-37872659
Wed Jan  1 14:41:59 2020,1,Haze,haze,276.56,278.96,90,1.5,"['2013623749', '-37872659']",2013623749
Wed Jan  1 14:42:15 2020,2,Haze,haze,276.56,278.96,90,1.5,"['2013623749', '-37872659']",2013623749
Wed Jan  1 14:43:00 2020,1,Haze,haze,276.56,278.96,90,1.5,"['2013623749', '-37872659']",2013623749
Wed Jan  1 14:44:42 2020,2,Haze,haze,276.59,278.99,90,1.5,"['-2014072804', '683661092']",683661092
Wed Jan  1 14:45:03 2020,2,Haze,haze,276.59,278.99,90,1.5,"['-2014072804', '683661092']",683661092
Wed Jan  1 14:45:28 2020,1,Haze,haze,276.59,278.99,90,1.5,"['-2014072804', '683661092']",683661092
Wed Jan  1 14:45:43 2020,2,Haze,haze,276.59,278.99,90,1.5,"['-2014072804', '683661092']",683661092
Wed Jan  1 14:45:58 2020,1,Haze,haze,276.59,278.99,90,1.5,['683661092'],683661092
Wed Jan  1 14:46:52 2020,1,Haze,haze,276.59,278.99,90,1.5,[],
Wed Jan  1 14:50:15 2020,1,Haze,haze,276.63,279.02,90,1.5,['1737556'],1737556
Wed Jan  1 14:50:23 2020,1,Haze,haze,276.63,279.02,90,1.5,['1737556'],1737556
Wed Jan  1 14:50:40 2020,0,Haze,haze,276.63,279.02,90,1.5,[],
Wed Jan  1 14:51:42 2020,2,Haze,haze,276.63,279.02,90,1.5,['2062812949'],2062812949
Wed Jan  1 14:53:07 2020,4,Haze,haze,276.63,279.02,90,1.5,[],
Wed Jan  1 14:53:30 2020,4,Haze,haze,276.63,279.02,90,1.5,[],
Wed Jan  1 14:54:23 2020,2,Haze,haze,276.63,279.02,90,1.5,['-40197216'],-40197216
Wed Jan  1 14:55:51 2020,2,Haze,haze,276.64,279.03,90,1.5,[],
Wed Jan  1 14:56:04 2020,2,Haze,haze,276.64,279.03,90,1.5,[],
Wed Jan  1 14:57:29 2020,1,Haze,haze,276.64,279.03,90,1.5,"['223251211', '-2013810669']",223251211
Wed Jan  1 14:57:37 2020,4,Haze,haze,276.64,279.03,90,1.5,"['223251211', '-2013810669']",223251211
Wed Jan  1 14:58:05 2020,1,Haze,haze,276.64,279.03,90,1.5,"['223251211', '-2013810669']",223251211
Wed Jan  1 14:58:55 2020,1,Haze,haze,276.64,279.03,90,1.5,"['223251211', '-2058828322']",-2058828322
Wed Jan  1 14:59:52 2020,1,Haze,haze,276.64,279.03,90,1.5,"['-16486865', '-2058828322']",-16486865
Wed Jan  1 15:00:10 2020,1,Haze,haze,276.64,279.03,90,1.5,"['-16486865', '-2058828322']",-16486865
